level,position,tech_stack,experience,gender,company,company_size,work_type,city,currency,salary,raise_period
1,2,449,1,0,2,4,0,70,3,30,1
1,24,3,1,0,28,1,1,70,3,28,2
2,53,805,2,0,41,1,2,70,3,78,1
1,2,349,5,0,23,4,2,70,3,28,2
2,22,449,7,0,23,4,1,40,3,30,2
1,2,3,5,0,23,2,0,70,3,34,1
2,33,1336,5,0,23,4,2,70,3,78,3
2,2,3,4,0,41,6,0,70,3,63,2
1,2,449,1,0,6,4,0,70,3,40,2
0,21,355,0,0,4,3,2,70,3,84,2
2,21,1060,7,0,23,2,2,70,3,41,1
1,22,605,1,0,2,4,0,77,3,28,2
1,19,372,6,0,23,4,0,70,3,35,2
2,19,18,6,0,23,4,0,71,3,52,2
1,21,1343,5,0,23,2,0,40,3,36,4
2,39,449,4,1,23,4,1,40,3,72,2
1,2,654,6,0,6,4,2,70,3,47,2
0,40,1316,0,1,23,6,0,70,3,28,2
2,22,3,4,0,23,4,0,70,3,47,3
1,22,1119,5,0,6,3,2,71,1,0,1
2,53,349,3,1,23,4,2,70,3,85,2
2,53,474,4,0,23,4,0,71,3,28,2
2,38,1204,4,0,23,6,0,70,3,56,2
2,10,1187,6,0,34,1,0,40,0,22,2
0,21,886,1,0,34,3,0,70,3,16,2
1,2,3,6,0,41,1,1,44,3,13,1
0,21,886,5,0,34,1,0,71,3,18,1
2,2,449,6,0,6,4,2,40,3,83,2
1,2,3,4,0,23,4,2,70,3,62,2
2,24,867,6,0,16,4,2,70,3,45,1
0,2,3,0,0,6,6,1,70,3,16,1
1,21,1033,5,0,23,4,2,6,1,22,1
1,2,3,5,0,23,4,2,70,3,61,1
2,53,1403,3,0,23,3,1,70,3,57,2
1,22,61,1,0,24,2,2,64,3,32,1
2,2,3,5,0,23,4,4,70,3,64,1
0,22,671,0,0,41,2,0,70,3,4,2
1,22,1119,1,0,6,2,0,70,3,29,1
2,22,122,4,0,23,4,1,70,3,31,1
2,48,177,4,0,23,4,0,70,3,85,1
2,53,91,2,0,23,4,0,71,3,47,1
1,41,489,5,1,34,4,2,70,3,21,1
2,53,309,4,0,41,3,2,40,3,32,1
2,53,911,7,0,2,6,2,71,3,34,2
0,14,1247,1,0,27,3,2,71,3,21,2
2,53,372,7,0,23,6,1,70,3,60,2
0,40,661,1,0,23,4,2,70,3,16,2
1,2,449,5,0,23,1,2,78,3,42,2
2,2,449,6,0,23,4,0,70,3,57,2
1,33,405,1,0,23,2,1,40,3,87,2
1,22,1007,5,0,34,3,0,40,3,47,1
2,38,318,7,1,23,2,0,70,3,56,2
0,22,449,0,1,2,4,0,70,3,18,3
0,22,57,0,0,34,0,1,40,3,87,2
1,21,896,5,0,34,1,0,70,3,36,2
2,22,703,2,0,34,3,2,77,3,49,2
1,21,1335,1,1,41,1,4,40,3,24,2
1,17,1247,6,0,34,4,1,70,3,58,1
2,53,696,2,0,23,4,1,40,3,45,2
2,22,57,7,0,4,2,0,70,3,35,2
1,15,1232,5,0,13,6,0,70,3,69,2
2,2,3,7,0,6,4,2,40,3,67,2
1,2,3,1,0,6,4,2,46,3,47,2
2,38,452,3,0,23,4,2,70,3,56,1
2,17,526,7,0,41,4,0,70,3,38,2
0,17,369,1,1,34,5,1,70,3,26,1
1,21,896,5,0,34,2,2,70,3,10,2
0,33,405,0,0,4,0,2,70,3,16,1
2,22,716,3,0,23,4,1,40,3,56,2
2,48,291,3,0,23,4,1,41,3,34,1
0,33,692,1,0,41,2,1,40,3,21,2
1,40,661,1,0,34,3,2,71,3,10,2
1,5,874,6,1,23,4,1,70,3,34,1
0,22,153,1,1,23,2,1,40,3,16,2
1,22,1285,1,0,23,4,0,70,3,7,1
2,53,449,3,0,23,4,1,40,3,45,2
0,21,1335,0,1,6,5,1,69,3,87,1
2,22,393,4,0,23,2,2,70,3,59,2
1,22,1134,1,1,4,1,0,70,3,18,1
2,2,968,5,0,23,4,0,55,3,57,2
0,22,837,1,0,41,5,2,95,3,23,1
0,17,452,1,0,37,3,1,71,3,23,2
2,21,899,6,0,23,2,2,70,3,50,1
1,22,57,6,0,23,6,1,70,3,29,1
2,2,60,3,0,27,2,2,71,0,33,2
1,2,3,1,0,23,2,0,70,3,23,2
1,2,449,1,0,23,4,1,70,3,45,1
2,22,60,4,0,23,4,2,70,0,66,1
2,19,1252,6,0,23,4,1,70,3,45,1
1,22,309,1,1,23,4,0,70,3,30,2
2,2,700,4,1,23,4,0,70,3,61,4
2,22,726,6,0,34,1,2,40,3,39,2
1,22,1017,5,0,23,2,4,70,3,19,2
1,22,57,6,0,23,2,0,40,3,34,2
0,19,372,0,0,23,2,1,40,3,19,1
2,53,449,5,1,23,4,2,70,3,32,2
2,33,692,5,1,2,4,0,71,3,50,2
1,53,184,5,0,23,4,1,41,3,31,1
0,17,945,1,1,41,3,0,70,3,7,2
1,2,409,5,0,6,4,2,70,3,50,2
0,2,476,1,0,23,4,2,71,3,45,2
2,2,691,7,0,41,4,0,13,1,55,1
1,22,57,2,0,23,4,0,70,3,59,2
2,19,372,6,0,23,4,0,70,3,47,2
0,22,57,0,0,2,4,2,70,3,23,1
2,22,336,2,0,28,6,2,70,0,77,1
2,31,934,7,0,34,2,2,70,3,63,1
1,10,3,7,0,23,4,0,70,3,5,1
2,10,1103,4,0,6,3,0,70,3,60,1
1,38,449,5,0,6,3,2,70,3,20,4
0,31,681,0,0,34,1,2,70,3,16,1
2,15,1232,6,0,23,3,0,40,3,34,2
2,24,1403,7,0,34,5,2,70,3,56,1
2,53,661,6,1,23,4,0,40,3,49,2
2,34,1385,5,0,6,2,0,13,1,44,1
2,2,1224,3,0,27,4,0,70,3,42,2
2,2,631,6,0,23,4,0,70,3,53,1
0,2,449,0,0,27,4,2,34,3,10,2
1,22,39,1,0,41,1,2,63,3,23,2
1,22,7,0,0,23,2,0,71,3,21,2
2,48,1119,4,0,23,4,0,70,3,45,1
1,22,7,5,0,23,2,0,70,3,45,2
0,2,449,1,0,23,4,0,40,3,21,1
2,2,1247,7,0,6,4,2,70,3,52,2
2,21,1335,5,0,6,4,2,77,3,28,2
2,19,372,2,0,23,2,0,19,1,33,1
1,22,1067,5,0,4,0,2,41,3,4,2
2,22,7,7,0,6,4,0,70,3,50,2
0,22,339,1,0,23,4,2,94,3,26,1
2,53,3,2,0,23,4,0,71,3,49,2
2,41,449,7,0,6,4,0,70,3,29,1
1,22,76,5,0,23,4,0,71,3,40,2
2,47,3,2,0,23,6,0,71,3,67,2
1,14,1247,1,0,34,4,0,70,3,36,2
1,22,309,5,0,2,4,0,70,3,34,2
2,33,1008,5,0,34,0,1,70,3,43,2
1,15,134,1,0,41,2,2,71,3,37,2
0,2,3,1,0,34,6,0,70,3,25,2
0,22,449,1,1,23,2,2,70,3,23,1
2,2,3,5,0,23,6,2,77,3,36,2
1,19,372,6,1,23,2,3,70,3,34,2
1,2,449,1,0,2,4,2,40,3,34,2
2,22,449,2,0,2,4,0,70,3,83,2
2,34,1392,4,0,23,2,2,70,3,67,2
1,2,1161,1,0,34,3,2,52,3,27,1
2,53,279,6,0,23,4,0,70,3,61,2
2,53,1067,6,0,34,3,2,48,0,33,1
1,22,452,5,0,41,3,1,40,3,29,2
2,48,229,2,0,6,1,1,70,3,67,1
1,19,1252,1,0,23,2,0,70,3,19,1
0,5,1376,0,0,3,6,2,70,3,16,1
0,2,3,1,0,23,3,2,60,3,21,1
2,21,893,6,0,23,3,0,52,3,78,1
2,34,1385,6,0,6,4,2,70,3,72,2
2,22,820,4,0,23,6,2,78,3,39,2
1,2,3,1,0,34,3,2,70,3,45,2
0,14,1247,1,0,34,6,1,70,3,21,2
0,40,661,0,0,23,4,0,19,1,22,1
2,22,662,6,0,27,3,2,70,3,50,2
2,10,1017,5,0,34,5,2,71,0,36,1
1,21,1007,1,0,34,2,0,40,3,34,2
1,2,810,5,0,23,4,0,70,3,39,4
2,48,886,4,0,23,4,0,70,3,88,1
2,53,144,4,0,23,4,0,70,3,67,2
2,14,806,7,0,23,4,2,70,3,56,1
0,21,876,1,0,34,5,1,40,3,28,1
0,33,1336,0,0,27,3,0,95,3,84,1
2,22,471,6,0,27,3,0,41,3,24,1
1,22,671,5,0,27,4,0,70,3,28,1
0,37,911,1,0,23,4,4,44,3,18,1
2,22,400,4,0,23,4,0,70,3,83,1
2,53,309,2,0,2,4,0,70,3,67,1
1,33,405,1,0,34,4,2,70,0,33,1
2,53,60,3,0,0,6,0,70,3,72,1
2,22,7,5,0,23,2,0,71,3,35,1
0,12,1370,0,1,23,4,0,70,3,23,1
2,22,39,7,0,23,2,0,70,3,40,1
2,22,1055,6,0,34,1,2,0,0,44,1
1,21,886,5,0,23,2,0,40,3,41,2
0,22,449,1,0,2,4,2,70,3,34,1
1,34,1385,5,0,2,4,2,37,3,53,2
2,22,3,2,0,34,3,0,70,3,67,2
0,22,1017,1,0,6,4,2,70,3,34,1
2,2,3,3,0,23,4,0,70,3,39,1
2,52,846,7,0,41,4,2,70,3,56,2
0,21,876,1,1,34,5,1,2,1,0,1
2,53,3,7,0,6,2,2,70,3,78,2
1,22,1330,5,0,23,4,2,70,3,23,2
2,2,449,4,0,23,2,0,40,3,38,2
1,12,1321,5,0,23,4,0,70,3,37,2
0,11,546,0,1,23,4,0,70,3,21,2
2,19,372,7,0,23,4,0,70,3,45,2
0,2,3,1,0,23,5,0,70,3,34,2
0,2,3,1,0,34,6,0,70,3,19,2
2,2,1103,2,0,23,4,0,70,3,36,2
2,2,19,6,0,2,4,0,70,3,48,2
1,2,3,5,1,23,4,0,70,3,36,2
1,22,88,5,0,23,0,4,70,3,38,2
1,2,57,7,0,23,4,0,70,3,38,1
2,53,1103,7,0,23,4,2,40,3,34,2
2,34,1385,6,0,23,4,2,52,3,60,4
2,53,1247,7,0,23,4,0,70,3,72,2
0,22,661,1,1,2,4,2,80,3,34,2
2,22,57,7,0,23,3,0,40,3,61,1
1,22,1119,1,0,23,0,1,70,3,10,2
0,1,1252,0,0,23,4,0,70,3,21,2
1,2,3,1,0,23,4,0,69,3,31,1
2,53,1336,6,0,41,6,2,70,3,30,1
1,33,405,1,0,34,3,2,70,0,0,3
2,47,452,2,0,23,4,0,71,3,64,2
0,19,1252,0,0,28,3,1,71,1,0,2
1,21,889,1,0,34,2,2,64,3,23,2
1,33,405,1,0,34,5,2,61,3,13,2
2,18,3,4,0,23,4,0,40,3,85,2
2,21,1335,4,0,23,4,0,70,3,51,2
2,19,372,6,0,23,2,0,70,3,35,2
2,2,1103,6,0,34,5,2,70,3,51,2
2,2,3,2,0,6,4,2,70,3,50,2
2,47,161,4,0,23,2,0,70,3,85,2
0,22,339,0,0,34,5,0,70,3,16,2
0,22,907,0,1,41,1,1,70,3,84,1
1,2,449,5,0,2,4,0,70,3,45,2
1,22,3,6,0,2,4,0,70,3,61,2
2,22,3,5,0,23,2,0,70,3,34,1
1,2,1247,5,0,34,3,0,40,3,34,2
2,22,3,2,0,23,4,1,70,3,38,1
2,22,57,6,1,34,6,0,77,3,28,1
2,10,1194,2,0,34,5,2,70,3,43,2
2,2,449,2,0,6,4,0,70,3,62,2
2,46,1356,7,0,41,4,0,70,3,56,1
0,22,387,1,0,23,4,1,70,3,23,2
1,24,1403,5,0,28,3,1,70,3,30,2
1,22,661,5,0,27,4,0,40,3,23,2
1,2,3,5,0,23,6,0,70,3,42,2
0,24,335,0,0,23,3,0,70,3,1,2
1,34,1385,5,1,23,4,0,70,3,46,2
2,22,255,5,0,23,6,1,52,3,39,1
1,21,886,1,1,23,4,0,70,3,4,1
0,21,886,1,0,23,3,1,71,3,23,2
1,39,918,1,1,23,6,0,70,3,39,3
2,5,3,5,1,23,4,2,70,3,27,1
0,40,1247,1,0,41,4,0,70,3,23,2
0,22,3,1,0,27,4,0,70,3,18,2
2,22,7,3,0,23,4,2,70,3,39,1
2,21,893,6,0,34,1,2,44,3,56,2
2,21,355,6,0,23,2,0,71,3,37,2
2,21,911,3,0,27,4,0,70,3,28,1
1,21,156,6,0,23,2,0,70,3,30,2
2,22,349,7,0,23,4,2,40,3,46,2
2,22,3,2,0,23,4,2,40,3,43,2
1,9,124,5,1,23,4,2,70,3,43,2
1,50,1211,1,0,23,4,2,70,3,27,1
1,19,372,5,0,27,4,1,40,3,39,2
1,21,886,6,0,6,2,0,70,3,28,4
1,22,1068,5,0,27,3,2,70,3,21,2
2,22,209,1,0,7,0,2,75,3,39,1
1,2,3,1,0,34,3,1,70,3,27,4
2,2,3,7,0,23,6,0,52,3,26,2
0,34,1385,1,0,23,4,2,70,3,39,2
1,2,483,1,0,27,3,2,71,3,28,1
0,22,235,1,1,23,3,1,71,3,13,2
0,22,3,0,0,34,5,2,70,3,13,2
2,22,3,7,0,23,4,1,70,3,27,1
0,21,673,0,0,34,3,0,70,3,20,2
0,19,372,1,0,34,1,0,70,3,31,2
1,19,1255,1,0,23,4,0,71,3,29,2
1,34,1393,5,0,23,0,2,40,3,37,1
1,34,1393,5,1,23,5,2,40,3,54,1
1,34,1393,1,0,23,5,0,70,3,27,1
2,47,1010,2,0,41,2,0,70,3,71,1
2,53,993,3,0,34,3,2,70,3,83,2
2,22,225,2,0,23,2,1,40,3,45,2
0,22,856,1,0,23,5,0,77,0,0,1
2,17,537,4,0,2,4,0,41,3,56,2
1,21,1024,5,0,34,3,2,52,3,32,2
2,22,679,2,0,23,4,0,40,3,58,2
0,24,1403,0,0,34,1,0,70,0,22,1
2,22,309,7,0,23,5,0,41,3,31,1
1,2,3,5,0,23,4,0,70,3,28,2
1,22,46,5,0,23,4,0,70,3,28,1
0,2,1103,1,0,6,4,2,70,3,28,2
1,53,449,3,0,6,4,2,40,3,85,2
2,47,3,3,1,23,4,2,70,3,78,1
2,2,3,2,0,23,2,0,40,3,41,2
2,17,1178,4,0,23,4,0,40,3,38,2
2,2,3,7,0,23,4,2,95,3,37,1
0,22,135,1,0,41,4,0,70,3,18,2
2,22,449,6,0,34,1,1,70,3,40,2
0,22,1013,0,0,41,5,0,70,3,23,2
2,40,678,6,0,23,4,1,40,3,37,2
2,22,885,4,0,23,4,1,70,3,32,1
1,19,372,1,0,34,3,1,70,3,13,2
0,17,397,1,1,6,4,0,70,3,13,1
0,40,449,1,1,23,2,2,70,3,27,1
0,19,381,0,0,34,6,0,70,3,31,4
0,48,628,2,0,23,4,0,70,3,64,2
1,22,223,5,0,23,1,1,40,3,19,2
2,2,805,5,0,34,4,2,77,3,47,2
2,53,372,2,0,23,2,0,52,3,72,2
1,17,945,5,0,6,4,2,70,3,7,2
0,2,3,0,0,23,6,0,70,3,1,1
0,19,372,1,0,34,1,1,40,3,25,1
0,22,57,1,0,6,3,1,40,3,16,1
2,2,700,2,0,6,4,4,70,3,82,2
1,21,1007,5,0,23,2,1,40,3,38,3
2,22,3,2,0,27,4,1,40,3,31,2
2,2,1103,2,0,23,4,2,53,3,45,2
1,22,627,6,0,23,4,0,40,3,26,2
2,2,3,3,0,34,0,2,41,3,39,2
2,2,449,7,0,41,2,2,40,3,51,4
0,2,449,0,1,23,4,0,70,3,10,1
2,2,3,5,0,23,4,0,99,3,54,1
2,18,508,4,0,41,2,2,70,3,12,2
2,22,337,7,0,6,3,1,70,3,67,1
2,47,3,2,1,23,2,0,70,3,53,1
2,2,1347,4,0,6,3,0,71,3,52,1
2,22,57,7,1,23,4,0,77,3,56,1
0,31,934,1,0,41,6,2,70,3,23,2
0,2,3,0,0,23,4,2,70,3,4,1
1,2,449,1,1,23,4,0,70,3,27,3
2,2,449,2,0,2,4,2,95,3,45,1
2,37,1243,7,0,23,4,2,70,3,31,2
2,48,1094,4,0,23,2,2,70,3,60,2
2,2,627,4,0,23,4,2,70,3,58,1
2,48,1247,4,0,41,4,0,70,3,83,1
0,21,893,1,0,34,3,0,70,3,36,2
2,18,449,3,0,23,4,0,70,3,78,1
1,19,372,1,0,34,5,1,40,3,28,2
1,22,671,5,0,41,1,2,101,3,34,1
2,10,981,4,0,23,6,1,70,3,67,1
0,22,965,1,0,4,3,1,70,3,7,2
1,19,1252,1,0,23,4,1,40,3,29,2
2,10,176,7,0,34,1,0,70,3,53,2
2,22,718,6,0,23,4,0,40,3,43,2
1,22,452,1,0,41,1,0,78,3,4,1
0,2,449,1,0,23,2,0,70,3,21,2
0,22,869,0,0,23,4,0,40,3,25,2
0,22,1220,0,0,6,0,1,40,3,7,1
0,22,3,1,0,23,2,0,40,3,25,1
1,22,339,1,0,23,4,2,40,3,23,2
2,22,91,2,0,23,4,0,70,3,46,2
2,48,102,4,0,23,4,2,70,3,67,1
0,21,1029,1,0,34,1,2,70,3,23,3
2,22,3,7,0,41,5,0,70,3,61,2
1,51,333,1,0,23,6,1,70,3,4,1
0,2,449,1,0,23,4,2,40,3,23,2
0,2,687,0,0,41,4,2,70,3,21,2
1,31,681,1,0,6,4,2,70,3,38,1
0,2,33,0,0,41,0,2,68,3,87,1
2,2,811,7,0,23,4,1,70,3,51,2
0,22,1058,1,0,34,0,2,40,3,1,2
1,34,1385,1,0,34,2,0,70,3,39,2
2,35,1258,2,0,23,4,0,71,3,53,4
0,22,64,0,0,23,2,1,70,3,21,1
2,15,333,4,0,23,4,1,70,3,56,1
0,2,3,1,0,41,5,2,70,3,19,2
1,22,3,7,0,2,4,0,70,3,53,1
2,47,671,2,0,2,4,2,70,3,63,2
2,33,893,7,0,34,0,0,70,3,38,2
2,2,3,7,0,2,4,2,41,3,58,2
2,2,671,5,0,2,4,2,70,3,45,2
1,21,1280,1,0,23,6,1,71,3,30,2
1,21,874,5,0,6,1,2,71,3,18,1
2,33,692,5,0,2,4,0,70,3,41,2
0,22,223,0,0,23,6,1,70,3,13,1
2,34,1392,6,0,27,4,2,86,3,71,2
0,22,1161,1,0,6,1,0,41,3,20,2
0,2,805,1,0,23,1,1,40,3,30,2
0,2,551,1,0,23,4,1,70,3,20,1
1,2,3,0,0,23,4,2,77,3,20,1
1,22,60,5,0,2,4,0,70,3,32,2
2,10,1157,4,0,34,5,1,70,3,67,2
1,34,1385,1,0,6,4,0,70,3,27,1
2,14,1247,7,0,27,4,0,70,3,62,1
2,21,886,5,0,6,4,2,70,3,49,1
1,2,57,5,0,41,6,2,70,3,4,2
2,22,339,7,1,27,4,2,52,3,28,2
1,39,1007,1,1,34,1,2,71,3,28,4
1,2,3,1,0,2,6,0,70,3,35,1
0,31,1068,0,0,41,0,1,52,3,84,1
2,21,1410,2,0,34,2,0,40,3,39,1
0,2,3,1,1,23,1,0,70,3,25,1
2,22,135,2,0,23,3,2,70,3,67,2
2,2,449,5,0,41,2,2,70,3,39,2
0,22,57,1,0,0,1,1,70,3,13,1
1,2,449,1,0,34,5,2,71,3,29,2
0,22,1215,0,0,34,1,1,70,3,87,1
1,2,3,6,0,2,2,0,70,3,45,2
0,17,968,1,0,23,4,0,70,3,31,1
2,2,3,7,0,23,4,0,70,3,2,2
2,22,232,4,0,23,4,1,70,3,34,1
1,22,664,1,1,37,4,3,70,3,16,2
2,22,3,7,0,41,3,1,40,3,38,1
2,21,897,7,0,23,6,1,70,3,42,1
2,22,1193,4,0,34,0,2,52,3,28,1
0,22,60,0,0,6,4,2,40,3,26,2
0,38,1371,0,1,23,4,1,41,3,1,1
2,19,1253,6,0,41,4,0,70,3,52,2
2,17,1247,4,0,23,4,2,70,3,43,2
2,53,87,4,0,41,2,0,70,3,50,2
1,21,1135,7,0,23,4,0,70,3,51,2
2,47,517,4,0,41,2,2,70,3,83,1
2,48,449,4,0,28,6,0,70,3,14,2
2,22,569,3,0,34,5,0,78,3,50,2
0,2,3,0,0,23,3,1,70,3,7,1
0,44,3,1,1,23,4,0,71,3,23,2
1,40,3,5,0,41,6,0,70,3,36,2
1,12,1247,1,1,23,4,0,70,3,48,2
2,19,372,4,0,23,4,0,70,3,85,1
0,33,405,1,0,41,0,0,40,3,4,1
2,22,7,7,0,23,3,1,70,3,39,1
1,33,692,1,0,27,4,2,40,3,31,1
1,12,1321,1,0,6,4,2,70,3,31,2
1,34,1392,1,0,4,3,0,70,3,25,2
1,19,457,6,0,23,4,2,70,3,49,1
1,22,3,1,0,23,4,2,70,3,18,1
2,22,449,7,1,2,4,2,70,3,49,2
2,2,980,6,0,34,4,4,71,3,74,2
0,22,837,1,0,2,4,2,70,3,29,2
1,22,3,6,0,23,4,0,70,3,39,2
2,47,3,4,0,23,4,0,70,3,49,1
0,22,309,0,0,34,6,0,70,3,13,2
2,40,449,6,1,6,4,2,70,3,39,2
2,48,7,3,0,23,4,0,70,3,72,1
2,47,449,4,0,23,4,0,70,3,83,2
2,48,701,7,0,23,4,2,71,3,48,2
2,11,1247,3,0,2,4,2,40,3,72,2
1,22,491,5,0,34,0,2,36,3,41,2
2,22,87,7,0,23,4,2,40,3,54,2
2,2,3,6,0,34,1,2,70,3,41,2
1,2,57,5,0,41,6,0,78,3,20,2
0,21,886,0,0,34,5,4,52,3,1,1
0,31,934,1,0,27,4,2,52,3,13,1
0,2,3,1,1,34,5,1,70,3,1,1
2,22,43,4,0,23,3,1,52,3,40,2
1,2,449,5,0,31,4,1,40,3,40,2
1,22,57,1,0,34,3,2,40,3,20,1
0,22,10,0,0,23,4,0,70,3,21,1
0,21,886,1,0,2,4,2,70,3,25,2
0,22,449,0,0,41,4,0,70,3,16,2
2,22,253,4,0,23,2,0,70,3,34,2
0,2,1353,1,0,34,6,0,70,3,24,4
0,2,3,1,0,14,4,1,70,3,16,2
2,22,309,3,0,23,4,2,70,3,61,2
1,2,452,5,0,23,4,0,70,3,31,2
0,22,3,1,0,9,4,1,70,3,16,1
0,22,837,0,0,2,4,0,71,3,26,1
0,37,918,0,0,34,1,2,70,3,84,2
0,34,1392,0,0,34,1,0,40,3,13,2
2,53,704,2,0,23,4,1,40,3,69,2
0,33,405,1,0,34,5,1,96,3,4,1
1,40,643,5,0,6,4,2,70,3,21,1
1,2,1044,1,0,23,4,2,40,3,25,1
0,2,837,1,0,23,6,0,70,3,35,2
1,2,449,1,0,27,4,2,70,3,39,2
1,19,372,5,0,23,4,2,63,3,18,2
0,22,57,0,0,23,2,1,52,3,4,2
0,22,679,1,0,23,4,0,40,3,34,2
1,2,1139,6,0,34,6,2,70,3,25,2
0,21,886,1,1,6,4,2,52,3,13,2
2,53,449,7,0,34,3,1,70,0,44,2
1,22,711,5,0,23,2,0,70,3,23,1
1,2,3,6,1,23,4,0,70,3,39,1
0,21,886,0,0,34,0,2,52,3,24,1
2,34,329,4,0,2,4,0,77,3,83,1
0,22,1134,1,0,34,0,2,56,3,24,2
2,2,3,5,0,23,4,2,70,3,31,1
0,21,355,0,0,23,0,2,70,3,4,2
0,19,372,1,0,23,4,1,40,3,35,2
0,2,3,0,0,41,3,1,70,3,7,2
2,53,449,4,0,41,2,0,70,3,69,2
2,21,355,6,0,34,1,2,71,0,22,1
1,2,7,5,0,6,2,2,64,3,31,1
1,2,39,5,0,34,3,0,70,3,38,2
2,40,449,7,1,23,4,1,40,3,47,1
1,17,423,5,0,6,4,2,16,2,55,1
2,22,157,3,0,23,4,2,70,3,30,1
2,21,1335,5,0,13,3,2,70,3,48,2
1,22,3,1,0,23,4,2,71,3,25,1
0,2,449,0,0,2,2,0,70,3,20,2
2,24,335,5,0,34,1,1,70,3,30,2
2,53,449,7,0,23,4,2,70,3,72,2
1,2,133,5,0,27,3,2,70,3,24,1
2,24,336,7,0,28,5,2,70,3,36,1
2,17,1290,5,0,23,4,2,0,3,85,1
1,21,983,5,0,6,4,2,70,3,67,2
0,40,449,1,0,23,4,2,70,3,25,2
2,10,261,4,0,41,3,0,70,3,45,3
0,22,70,1,0,23,5,0,70,3,10,1
0,22,223,0,0,23,4,0,70,3,21,2
0,2,349,1,0,23,4,0,70,3,1,2
2,2,3,6,0,23,4,2,71,3,42,2
0,2,968,1,0,6,4,0,70,3,20,1
2,49,449,6,0,23,4,0,70,3,31,2
2,18,613,4,0,34,2,2,86,3,61,2
2,53,87,2,0,23,4,2,40,3,58,2
0,34,1385,1,0,6,3,0,70,3,28,2
1,14,1247,5,1,6,4,2,40,3,36,2
0,22,344,1,0,34,3,0,70,3,1,2
2,17,1247,5,1,27,2,2,52,3,45,1
2,2,3,3,0,23,4,0,70,3,42,2
0,17,396,0,0,23,4,1,40,3,18,2
0,21,1335,0,0,34,6,0,40,3,19,4
0,22,1068,0,0,34,5,2,52,3,21,2
1,34,1385,5,0,27,2,2,70,3,34,2
0,21,876,0,0,23,4,0,70,3,16,2
1,22,61,5,0,34,5,1,70,3,23,1
0,14,1247,1,0,34,0,0,70,3,18,2
0,24,810,0,1,34,1,0,40,3,21,2
0,21,1335,1,0,23,4,0,52,3,18,2
2,2,449,6,0,2,4,2,70,3,65,1
1,19,18,7,0,23,4,0,1,1,44,1
0,22,783,1,0,23,4,0,70,3,26,2
1,2,1247,6,1,23,2,1,70,3,28,2
2,2,449,7,0,41,4,2,70,3,47,2
1,21,886,6,0,23,4,0,70,3,50,2
1,2,449,5,0,23,2,0,40,3,38,2
0,22,633,1,0,23,4,1,70,3,28,2
0,22,3,0,0,27,4,2,70,3,18,1
1,2,3,1,1,23,3,0,70,3,23,1
1,22,57,6,0,27,4,2,70,3,28,2
1,34,1385,5,0,23,4,0,71,3,45,4
1,2,3,5,0,23,4,0,40,3,28,2
2,39,967,4,0,34,1,0,70,3,23,2
2,39,614,4,0,23,4,2,70,3,45,1
1,22,3,6,0,23,6,1,71,3,16,1
1,22,57,5,0,2,4,2,40,3,39,1
1,21,1335,6,0,23,4,0,104,3,20,2
0,46,1356,1,1,41,0,1,63,3,87,1
2,22,57,7,0,2,4,0,70,3,51,1
0,2,3,1,0,6,1,1,70,3,18,2
0,22,671,1,0,23,2,0,70,3,26,2
2,37,452,3,0,34,3,0,70,3,39,1
2,21,886,6,0,28,6,2,70,0,44,1
0,13,1321,1,0,23,4,2,72,3,18,1
1,31,681,1,0,23,4,2,40,3,34,2
2,2,3,4,0,41,1,0,94,3,27,1
1,2,3,1,0,23,2,0,70,3,26,1
2,40,449,6,1,6,4,2,70,3,41,2
0,2,3,0,0,34,5,0,70,3,10,2
0,17,1274,1,0,6,4,0,70,3,25,2
1,22,662,5,0,23,4,0,70,3,62,4
1,22,7,5,0,23,4,2,70,3,42,2
2,39,564,4,0,23,4,1,40,3,34,2
2,46,349,6,0,23,4,0,70,3,46,2
0,22,3,0,0,34,3,0,70,3,23,1
1,33,76,6,0,23,4,0,70,3,31,1
1,22,428,5,0,6,4,2,70,3,28,2
0,47,387,0,0,28,0,2,72,3,1,2
2,2,3,5,0,23,4,2,40,3,48,2
0,22,57,0,0,34,0,1,70,3,7,1
1,22,3,6,0,23,4,1,68,3,20,1
0,2,449,0,0,23,2,2,41,3,13,2
1,22,3,5,1,41,6,0,70,3,39,4
0,22,153,1,1,27,1,1,70,3,1,1
2,2,3,3,0,23,4,0,99,3,37,1
1,21,1279,1,0,6,4,2,70,3,23,3
0,2,661,1,0,6,4,0,70,3,25,2
2,2,626,2,0,2,4,0,70,3,70,2
1,2,449,5,0,23,4,0,70,3,30,1
2,2,1103,6,0,34,1,0,70,3,21,2
0,22,681,0,0,23,4,0,70,3,24,2
2,22,57,7,0,23,4,2,40,3,45,1
2,41,887,6,0,23,4,0,70,3,25,2
2,48,1192,4,0,32,6,0,40,3,67,1
1,22,60,1,0,2,4,0,70,3,24,2
2,53,452,4,0,23,0,0,70,3,2,2
1,22,57,1,0,27,0,0,70,3,28,1
2,53,349,3,0,23,4,0,70,3,85,2
2,22,3,7,0,23,2,0,70,3,45,4
2,2,4,7,0,23,4,1,70,3,45,1
2,2,3,7,1,23,4,0,70,3,39,1
2,48,870,2,0,37,4,0,70,3,72,2
1,14,289,5,0,34,5,0,70,3,34,1
0,17,1247,0,0,23,2,2,78,3,18,1
1,2,66,1,1,23,1,1,40,3,16,2
